IMG ID,Latitude,Longitude,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,MAG
3300012895,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300005457,42.3948,-85.3738,Host-associated,Plants,Soil,Rhizosphere,K_DeepCast_100m_m2_307
3300009803,46.372,-119.272,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_307
3300011439,38.8897,-106.9076,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300004587,48.3807,-122.1599,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300005459,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_307
3300006361,-28.2362,-38.4949,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300019718,38.7906,-75.1638,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300007322,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,K_DeepCast_100m_m2_307
3300005579,-39.148,135.0813,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300006707,-15.83,-33.4,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300006424,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300018074,38.9195,-106.9496,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300018065,33.4166,-115.9166,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_307
3300004153,38.99297339,-123.0674491,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_307
3300006013,None,None,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300004589,48.3807,-122.1599,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300015054,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300005713,9.1086,-79.8436,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_307
3300009553,42.3948,-85.3738,Host-associated,Plants,Unclassified,Rhizosphere,K_DeepCast_100m_m2_307
3300010430,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300010430,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300004589,48.3807,-122.1599,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300022554,49.9543,-116.5155,Environmental,Aquatic,Sediment,Thermal springs,K_DeepCast_100m_m2_307
3300006952,,,,,,,K_DeepCast_100m_m2_307
3300007072,49.9543,-116.5155,Environmental,Aquatic,Sediment,Thermal springs,K_DeepCast_100m_m2_307
3300006046,39.7392,-123.6308,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300004641,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_307
3300001448,38.107,-121.6475,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_307
3300007778,37.4965,-122.1329,Environmental,Aquatic,Saline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_307
3300020814,43.6629,-79.3957,Engineered,Bioreactor,Unclassified,Anaerobic,K_DeepCast_100m_m2_307
3300019726,38.7906,-75.1638,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300012208,39.5673,-123.4758,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300009702,36.5263,25.4867,Environmental,Aquatic,Volcanic,Marine,K_DeepCast_100m_m2_307
3300021090,38.9208,-106.9484,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300018070,38.9195,-106.9496,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300018063,38.9195,-106.9496,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300018059,38.9195,-106.9496,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300014882,38.9225,-106.9515,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300015259,38.9229,-106.9517,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300005863,,,,,,,K_DeepCast_100m_m2_307
3300005254,,,,,,,K_DeepCast_100m_m2_307
3300021496,27.0114,-110.5956,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_307
3300021604,37.8719,-122.2585,Engineered,Bioreactor,None,Anaerobic,K_DeepCast_100m_m2_307
3300005144,40.58,-74.2,Engineered,Lab enrichment,Anaerobic media,Defined media,K_DeepCast_100m_m2_307
3300011013,36.5275,25.4914,Environmental,Aquatic,Volcanic,Marine,K_DeepCast_100m_m2_307
3300012921,38.5733,-109.5498,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300009171,47.0991,-99.1044,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300004069,47.76,-127.76,Environmental,Aquatic,Volcanic,Marine,K_DeepCast_100m_m2_307
3300007291,-0.015038,-22.962334,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300006688,-29.81,82.62,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300010044,38.8711,-122.4276,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300013091,-2.0288,29.1756,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_307
3300006002,None,None,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300022556,-2.0288,29.1756,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_307
3300006692,21.45,-23.45,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300012950,10,-145,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300009081,47.0956,-99.1001,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300003688,44.534,-110.7978,Environmental,Aquatic,Hot (42-90C),Thermal springs,K_DeepCast_100m_m2_307
3300021442,36.6907,-122.3448,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_307
3300009075,47.0956,-99.1001,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300005456,42.3948,-85.3738,Host-associated,Plants,Soil,Rhizoplane,K_DeepCast_100m_m2_307
3300009170,47.0956,-99.1001,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300018077,38.9195,-106.9496,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300005590,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300018063,38.9195,-106.9496,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300018079,38.9195,-106.9496,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300012931,41.3778,-82.5108,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_307
3300022218,38.03,-122.37,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_307
3300010289,37.4127,-118.504,Environmental,Aquatic,Hot (42-90C),Thermal springs,K_DeepCast_100m_m2_307
3300006683,-29.4862,82.3743,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300022548,37.4127,-118.504,Environmental,Aquatic,Hot (42-90C),Thermal springs,K_DeepCast_100m_m2_307
3300014498,68.35,19.05,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_307
3300014490,68.35,19.05,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_307
3300022835,68.3533,19.0468,Environmental,Terrestrial,None,Peat,K_DeepCast_100m_m2_307
3300005164,45.54,-73.72,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300009775,22.28,114.17,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_307
3300014494,68.35,19.05,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_307
3300014839,68.35,19.05,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_307
3300002119,26.0625,-80.2332,Host-associated,Arthropoda,Gut,Digestive system,K_DeepCast_100m_m2_307
3300014496,68.35,19.05,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_307
3300007225,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,K_DeepCast_100m_m2_307
3300005423,None,None,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300009030,-32.8507,-177.6629,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300005603,None,None,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300009098,42.3948,-85.3738,Host-associated,Plants,Unclassified,Rhizosphere,K_DeepCast_100m_m2_307
3300022227,18.2,-104.2,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300009169,47.0956,-99.1001,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300006937,-10,-62,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300012964,41.3778,-82.5108,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_307
3300006728,32.08,-17.27,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300021357,43.5566,-103.4781,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_307
3300020221,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_307
3300002221,8,-156,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300003858,41.7,-86.23,Environmental,Aquatic,Lentic,Freshwater,K_DeepCast_100m_m2_307
3300018431,39.7392,-123.6308,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300007723,37.4968,-122.1333,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_307
3300001686,38.99297339,-123.0674491,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_307
3300021513,27.0118,-110.5962,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_307
3300002564,71.290565,-156.788622,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300002242,36.5,25.45,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_307
3300019716,38.7906,-75.1638,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300012885,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300023114,48.6569,-123.4875,Environmental,Aquatic,Inlet,Marine,K_DeepCast_100m_m2_307
3300011118,56.103,10.458,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300011340,38.107,-121.6475,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_307
3300001781,18.35,-81.85,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_307
3300005965,48.973481,-119.476345,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_307
3300023114,48.6569,-123.4875,Environmental,Aquatic,Inlet,Marine,K_DeepCast_100m_m2_307
3300002835,43.099444,-89.404444,Environmental,Aquatic,Lentic,Freshwater,K_DeepCast_100m_m2_307
3300016581,53.7598,107.9791,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300009808,46.372,-119.272,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_307
3300010319,-2.0288,29.1756,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_307
3300002493,44.534,-110.7978,Environmental,Aquatic,Hot (42-90C),Thermal springs,K_DeepCast_100m_m2_307
3300001547,38.1075,-121.6497,Environmental,Aquatic,Groundwater,Freshwater,K_DeepCast_100m_m2_307
3300019702,38.7906,-75.1638,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300009548,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_307
3300018026,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_307
3300017940,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_307
3300019727,38.7906,-75.1638,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300019724,38.7906,-75.1638,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300013101,27.0151,-111.3798,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_307
3300009150,-27.74,14.251,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300005446,39.7392,-123.6308,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300011442,38.9776,-107.0029,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300012950,10,-145,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300021465,38.7906,-75.1638,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300011445,38.8897,-106.908,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300022225,20.3333,-107,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300009156,35.8444,-83.9599,Host-associated,Plants,Unclassified,Rhizosphere,K_DeepCast_100m_m2_307
3300004507,48.6,-123.5,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_307
3300007757,37.496,-122.1329,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_307
3300007784,37.4971,-122.129,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_307
3300021339,38.9206,-106.9514,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300012207,39.5673,-123.4758,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300009793,46.372,-119.272,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_307
3300005598,39.7392,-123.6308,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300003858,41.7,-86.23,Environmental,Aquatic,Lentic,Freshwater,K_DeepCast_100m_m2_307
3300004641,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_307
3300004595,48.6,-123.5,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_307
3300017548,37.83,-122.29,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300023086,48.6569,-123.4875,Environmental,Aquatic,Inlet,Marine,K_DeepCast_100m_m2_307
3300021352,36.7468,-122.0193,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_307
3300013103,27.0183,-111.3802,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_307
3300004595,48.6,-123.5,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_307
3300001448,38.107,-121.6475,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_307
3300001419,38.4825,21.315,Environmental,Aquatic,Saline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_307
3300020084,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_307
3300006702,-29.63,92.98,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300002231,36.5,25.45,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_307
3300010430,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300022938,48.6569,-123.4875,Environmental,Aquatic,Inlet,Marine,K_DeepCast_100m_m2_307
3300003704,-10,-62,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300004587,48.3807,-122.1599,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300009101,42.3948,-85.3738,Host-associated,Plants,Unclassified,Rhizosphere,K_DeepCast_100m_m2_307
3300003541,38.1072,-121.6485,Environmental,Aquatic,Wetlands,Marine,K_DeepCast_100m_m2_307
3300020221,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020198,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300017971,33.3,-115.8,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_321
3300017963,33.3,-115.8,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_321
3300012892,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300005459,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_321
3300015200,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300014326,42.3948,-85.3738,Host-associated,Plants,None,Rhizosphere,K_DeepCast_100m_m2_321
3300005365,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_321
3300005617,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_321
3300015201,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300012893,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300009176,42.3948,-85.3738,Host-associated,Plants,Unclassified,Rhizosphere,K_DeepCast_100m_m2_321
3300005288,42.406189,-85.40016,Host-associated,Plants,Unclassified,Rhizoplane,K_DeepCast_100m_m2_321
3300005290,42.406189,-85.40016,Host-associated,Plants,Unclassified,Rhizoplane,K_DeepCast_100m_m2_321
3300006931,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_321
3300022550,34.9956,-98.6889,Environmental,Aquatic,Hot (42-90C),Sediment,K_DeepCast_100m_m2_321
3300012895,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300020603,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020109,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300009566,30.703611,-87.369167,Environmental,Terrestrial,Aquifer,Deep subsurface,K_DeepCast_100m_m2_321
3300020221,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020186,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020213,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020195,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020057,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300004639,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_321
3300004638,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_321
3300022563,36.96,-116.72,Environmental,Aquatic,Hot (42-90C),Thermal springs,K_DeepCast_100m_m2_321
3300009444,36.96,-116.72,Environmental,Aquatic,Hot (42-90C),Thermal springs,K_DeepCast_100m_m2_321
3300020200,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300013101,27.0151,-111.3798,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_321
3300017963,33.3,-115.8,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_321
3300009035,37.4972,-122.1293,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_321
3300014913,27.0151,-111.3798,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_321
3300017992,33.3,-115.8,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_321
3300004636,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_321
3300012899,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300022933,48.5847,-123.5008,Environmental,Aquatic,Inlet,Marine,K_DeepCast_100m_m2_321
3300009786,77.0991,-150.2252,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300009173,75.2588,-156.0227,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300009706,79.2466,-150.0613,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300010883,79.2466,-150.0613,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300010883,79.2466,-150.0613,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300020213,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300015360,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300004627,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_321
3300020193,-4.8915,29.586,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300004627,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_321
3300004639,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_321
3300009529,44.288,34.983,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300004637,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_321
3300013131,-1.64,29.05,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300017963,33.3,-115.8,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_321
3300009156,35.8444,-83.9599,Host-associated,Plants,Unclassified,Rhizosphere,K_DeepCast_100m_m2_321
3300009409,73.2247,-150.2247,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300010883,79.2466,-150.0613,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300009786,77.0991,-150.2252,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300006731,-28.2362,-38.4949,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300022555,61.5637,22.044,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020192,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020219,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300021511,27.0074,-110.591,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_321
3300021508,27.0074,-110.591,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_321
3300021588,27.0074,-110.591,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_321
3300005589,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_321
3300005588,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_321
3300006864,68.6135,-149.3144,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_321
3300021070,49.775,-93.818,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300021520,49.688,-93.689,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300021072,49.775,-93.818,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300022756,38.9201,-106.9487,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_321
3300021071,49.775,-93.818,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300021605,49.688,-93.689,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300009702,36.5263,25.4867,Environmental,Aquatic,Volcanic,Marine,K_DeepCast_100m_m2_321
3300020186,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300006844,35.8443,-83.9607,Host-associated,Plants,Unclassified,Rhizosphere,K_DeepCast_100m_m2_321
3300010304,39.7181,-123.6527,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300017956,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300018423,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300023180,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300023170,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300023172,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300020603,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300007619,37.4962,-122.1329,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_321
3300022914,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300023176,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300023117,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300017969,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300023173,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300017967,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300023116,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300020168,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300020189,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300017962,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300003852,41.7,-86.23,Environmental,Aquatic,Lentic,Freshwater,K_DeepCast_100m_m2_321
3300018424,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300018039,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300017968,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300017952,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300006694,-31.13,110.21,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300005466,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_321
3300021074,49.775,-93.818,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300005542,40.7999,-76.3402,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300020603,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300021962,38.06,-121.8,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300021961,38.0516,-121.88,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300017964,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300005660,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,K_DeepCast_100m_m2_321
3300020198,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
